Id,Sales
11890,4972.3857
11891,4882.964
11892,6408.3887
11893,5828.0117
11894,5378.892
11895,5439.293
11896,4309.7363
11897,6675.4146
11898,8179.637
11899,5961.442
11900,6336.3696
11901,7569.6665
11902,5972.3296
11903,4773.254
11904,9624.119
11905,7236.71
11906,5697.568
11907,4066.5525
11908,12281.617
11909,7312.1577
11910,6210.955
11911,9238.25
11912,6360.585
11913,7880.224
11914,6535.7246
11915,6973.2056
11916,9416.535
11917,11906.355
11918,5076.7393
11919,5245.614
11920,5982.3926
11921,6639.645
11922,6350.873
11923,7868.658
11924,9036.178
11925,6069.29
11926,4624.2437
11927,6026.831
11928,8314.781
11929,5770.76
11930,7618.5146
11931,3827.389
11932,8369.914
11933,7530.8223
11934,7398.1934
11935,7572.389
11936,6912.6587
11937,4950.0205
11938,6752.4976
11939,8590.675
11940,7819.9214
11941,7660.098
11942,8736.375
11943,6179.7363
11944,4966.8867
11945,9996.684
11946,4314.6807
11947,10285.693
11948,6052.421
11949,4930.1587
11950,7236.0957
11951,6168.106
11952,7667.627
11953,7857.618
11954,4061.2415
11955,4672.409
11956,6572.0005
11957,8139.0444
11958,9299.027
11959,6098.508
11960,5739.4644
11961,6213.515
11962,6838.4033
11963,5479.2334
11964,10087.559
11965,9759.65
11966,10307.928
11967,4934.473
11968,6146.3
11969,10030.8
11970,8771.216
11971,5586.2554
11972,10489.511
11973,5928.293
11974,6067.1484
11975,5448.3335
11976,5395.4023
11977,5664.7725
11978,6119.123
11979,5238.1587
11980,5068.1753
11981,8517.954
11982,7037.591
11983,23109.63
11984,7717.851
11985,5215.4893
11986,8146.7646
11987,10398.189
11988,7333.3276
11989,8567.779
11990,6374.6816
11991,7296.141
11992,8308.083
11993,7017.1675
11994,5857.1523
11995,7574.5054
11996,8391.688
11997,7191.8047
11998,8827.952
11999,5761.8438
12000,4926.7646
12001,6225.9497
12002,9733.557
12003,12245.919
12004,10476.193
12005,8755.778
12006,4882.0093
12007,6696.504
12008,5042.714
12009,9268.045
12010,10540.367
12011,9465.564
12012,6018.8516
12013,5852.551
12014,5090.7725
12015,6544.1084
12016,10770.236
12017,7516.5347
12018,5812.0684
12019,5645.4404
12020,8464.139
12021,3985.0117
12022,8080.0283
12023,4993.3364
12024,7667.6416
12025,7551.249
12026,6454.378
12027,7704.987
12028,7369.635
12029,5114.149
12030,7300.7563
12031,8471.205
12032,12072.605
12033,6794.796
12034,8317.09
12035,8183.5073
12036,9320.853
12037,7427.16
12038,9028.898
12039,5209.1997
12040,5417.634
12041,6955.1045
12042,6959.869
12043,9546.912
12044,7792.046
12045,5969.63
12046,8184.733
12047,6911.0103
12048,10372.752
12049,4211.8306
12050,13243.943
12051,5090.4766
12052,6106.459
12053,9350.138
12054,5226.7593
12055,7434.538
12056,7167.18
12057,8726.598
12058,5915.2617
12059,5472.1665
12060,8194.989
12061,8529.913
12062,7724.1475
12063,4622.034
12064,7748.7344
12065,12498.585
12066,7389.752
12067,5367.785
12068,7444.0396
12069,6267.957
12070,6364.487
12071,7996.453
12072,4452.801
12073,8981.607
12074,6707.6206
12075,7187.265
12076,8248.321
12077,4867.5244
12078,5854.427
12079,5477.509
12080,8899.286
12081,8393.05
12082,5911.8438
12083,5020.0903
12084,7957.855
12085,6274.4414
12086,6251.15
12087,8012.2793
12088,7025.4517
12089,7701.8496
12090,5968.2407
12091,4939.8984
12092,7183.7905
12093,8563.882
12094,9019.439
12095,9234.674
12096,8939.175
12097,5806.721
12098,9922.506
12099,6244.8687
12100,7484.235
12101,10125.895
12102,6698.644
12103,11074.75
12104,8296.807
12105,8256.578
12106,6572.402
12107,8084.7153
12108,8503.075
12109,7167.7886
12110,4462.781
12111,6079.696
12112,8539.299
12113,5902.5527
12114,4808.2812
12115,9405.063
12116,7084.837
12117,5985.88
12118,6616.5
12119,5669.14
12120,8339.888
12121,8203.373
12122,7881.141
12123,6120.7515
12124,6356.782
12125,7042.3384
12126,4541.038
12127,6945.949
12128,5928.457
12129,10091.264
12130,7533.4805
12131,6621.8794
12132,11147.522
12133,5554.26
12134,5661.2075
12135,12334.724
12136,7449.5723
12137,8565.843
12138,8452.046
12139,5985.338
12140,6804.557
12141,6333.0586
12142,8715.469
12143,13546.419
12144,7210.302
12145,3532.1826
12146,5451.437
12147,8224.644
12148,9286.742
12149,6694.6777
12150,7231.963
12151,5344.8506
12152,5437.7524
12153,3553.515
12154,5442.08
12155,6733.4214
12156,8225.647
12157,6986.0938
12158,7831.192
12159,8717.405
12160,8916.508
12161,8224.188
12162,5564.345
12163,10184.609
12164,11176.426
12165,6017.715
12166,7880.6
12167,5581.8613
12168,7217.994
12169,4859.3228
12170,7463.683
12171,5469.5205
12172,9707.227
12173,7757.83
12174,9156.712
12175,8768.632
12176,6275.0815
12177,8746.0625
12178,19064.79
12179,11411.684
12180,6203.383
12181,3284.2798
12182,7008.706
12183,9927.532
12184,5567.9346
12185,13186.482
12186,20986.477
12187,4452.172
12188,6364.0254
12189,10314.566
12190,5764.9443
12191,8681.022
12192,7583.057
12193,8795.838
12194,5705.35
12195,6664.491
12196,6375.6484
12197,8261.509
12198,9149.038
12199,6364.967
12200,6933.3994
12201,7946.781
12202,5323.735
12203,5201.112
12204,8059.8467
12205,5567.839
12206,6289.859
12207,8161.238
12208,6568.4097
12209,7717.0635
12210,7937.365
12211,7463.334
12212,8794.705
12213,9185.92
12214,7935.3438
12215,6125.202
12216,4034.3442
12217,6500.7964
12218,7033.3633
12219,6071.658
12220,5584.907
12221,8984.083
12222,7945.0225
12223,9103.071
12224,7239.5684
12225,6371.3384
12226,5751.411
12227,5146.7217
12228,11414.83
12229,5718.3604
12230,8389.464
12231,16503.771
12232,8112.9175
12233,8230.262
12234,5744.629
12235,4800.907
12236,7474.6396
12237,4298.663
12238,6293.76
12239,11473.826
12240,5520.8774
12241,16385.094
12242,12412.695
12243,5641.048
12244,7589.7573
12245,5879.3516
12246,7931.076
12247,6689.3223
12248,11736.324
12249,8152.182
12250,11312.788
12251,4943.4336
12252,8107.4795
12253,5166.9727
12254,9044.542
12255,7900.2803
12256,6538.9795
12257,7072.1646
12258,7095.942
12259,9235.978
12260,8871.599
12261,6867.0186
12262,11283.726
12263,7331.1597
12264,10711.772
12265,4981.7666
12266,5695.1772
12267,6147.0737
12268,10532.146
12269,7248.7856
12270,8860.724
12271,7812.3545
12272,9513.9795
12273,4874.08
12274,10123.152
12275,7568.129
12276,4192.422
12277,14698.442
12278,19460.715
12279,8203.991
12280,7638.2837
12281,10483.33
12282,11642.264
12283,12744.606
12284,5951.2666
12285,8346.286
12286,6151.655
12287,9223.107
12288,4319.1445
12289,6350.346
12290,5920.551
12291,6192.582
12292,7481.808
12293,5746.4814
12294,4666.214
12295,7459.498
12296,4911.384
12297,4998.4355
12298,6701.999
12299,6688.174
12300,10690.757
12301,8785.332
12302,7790.337
12303,6900.669
12304,6531.4688
12305,11247.741
12306,7474.1123
12307,6037.4873
12308,5548.2764
12309,8494.539
12310,5130.3164
12311,7562.053
12312,3680.5325
12313,5384.5645
12314,8310.334
12315,6392.1743
12316,6238.9985
12317,10121.434
12318,10984.556
12319,12395.908
12320,7154.162
12321,10444.288
12322,3423.7197
12323,6217.363
12324,7221.8438
12325,4479.1235
12326,8554.624
12327,6139.626
12328,5628.3154
12329,9411.381
12330,10948.564
12331,10039.845
12332,5760.305
12333,5780.83
12334,11337.415
12335,8767.637
12336,6500.499
12337,6183.4688
12338,7431.8584
12339,9704.69
12340,5374.092
12341,6787.1465
12342,8825.148
12343,8838.542
12344,16065.125
12345,6011.6396
12346,13410.299
12347,7308.748
12348,5973.161
12349,3849.4275
12350,6499.767
12351,6647.401
12352,5901.196
12353,8099.619
12354,5307.424
12355,5208.2754
12356,7482.208
12357,4432.9624
12358,7698.684
12359,7349.405
12360,8226.542
12361,9996.293
12362,6267.216
12363,9333.842
12364,6463.767
12365,5901.072
12366,5896.5254
12367,5488.12
12368,11014.129
12369,7198.0293
12370,5399.593
12371,7926.2896
12372,9356.293
12373,8071.4785
12374,6231.7363
12375,9277.81
12376,5841.9204
12377,6118.3057
12378,6815.4956
12379,10411.229
12380,6450.353
12381,6884.8774
12382,6125.494
12383,5625.782
12384,3903.6416
12385,5508.1904
12386,9307.918
12387,10096.385
12388,11606.674
12389,12386.3
12390,9040.402
12391,7514.291
12392,5389.348
12393,11464.747
12394,11372.406
12395,7258.2017
12396,8896.986
12397,8976.426
12398,5936.169
12399,4295.655
12400,8202.121
12401,6942.0283
12402,7318.367
12403,6274.938
12404,3123.9587
12405,11485.213
12406,6006.544
12407,5565.375
12408,5157.9663
12409,5737.4775
12410,7641.038
12411,7835.503
12412,6723.878
12413,5486.288
12414,4871.561
12415,4311.0605
12416,3878.5981
12417,7931.1597
12418,20250.752
12419,4974.8906
12420,6371.636
12421,7476.066
12422,5622.8745
12423,5483.9443
12424,5896.0137
12425,4323.2954
12426,7653.7295
12427,7522.6885
12428,4447.3037
12429,9628.545
12430,5536.7725
12431,5393.575
12432,10155.955
12433,9859.517
12434,10317.892
12435,6112.963
12436,6980.9116
12437,4710.447
12438,5726.8213
12439,11977.209
12440,10251.572
12441,7783.4595
12442,6246.531
12443,5473.0957
12444,6032.692
12445,5718.6006
12446,12742.917
12447,5216.688
12448,5574.1836
12449,8588.569
12450,5391.482
12451,6682.486
12452,7680.6777
12453,7716.504
12454,7521.1245
12455,4224.5938
12456,5867.4297
12457,6133.5156
12458,9947.085
12459,8313.061
12460,7855.1904
12461,4768.0483
12462,8606.889
12463,6520.289
12464,5487.649
12465,7767.0254
12466,8141.63
12467,6864.327
12468,6904.323
12469,7410.673
12470,6340.4746
12471,6254.6333
12472,7677.404
12473,7241.882
12474,6733.8325
12475,9758.385
12476,6647.832
12477,5049.1445
12478,14126.461
12479,6742.258
12480,3924.8389
12481,8610.945
12482,10024.238
12483,11971.305
12484,5511.591
12485,6763.7266
12486,6051.278
12487,7953.4385
12488,7352.3706
12489,9416.634
12490,3531.5693
12491,6562.029
12492,6850.8076
12493,5797.324
12494,6050.914
12495,7487.812
12496,8979.783
12497,5704.414
12498,8748.966
12499,7638.6553
12500,9229.118
12501,6060.699
12502,6809.394
12503,7121.864
12504,8419.195
12505,9418.269
12506,5782.86
12507,9024.077
12508,7087.615
12509,7753.902
12510,5004.318
12511,3968.4001
12512,8986.834
12513,6519.568
12514,9467.154
12515,7586.2256
12516,6241.3374
12517,9298.264
12518,7189.123
12519,7308.044
12520,8217.108
12521,6120.483
12522,10241.75
12523,11774.175
12524,7795.4805
12525,4913.689
12526,5795.295
12527,5059.78
12528,3636.3784
12529,8877.135
12530,5380.7856
12531,9622.026
12532,4597.533
12533,6733.6333
12534,7209.6343
12535,10189.613
12536,5937.1997
12537,5598.449
12538,5812.7
12539,6989.4463
12540,5501.6426
12541,8221.231
12542,8739.25
12543,8177.7104
12544,7840.7886
12545,7416.584
12546,6471.503
12547,4982.7407
12548,5854.3154
12549,11591.055
12550,9913.859
12551,8931.701
12552,16160.155
12553,7250.5073
12554,5594.435
12555,6831.0435
12556,9678.9375
12557,10493.863
12558,7708.6255
12559,8818.089
12560,8788.441
12561,7600.9067
12562,7444.742
12563,6511.551
12564,5849.3867
12565,4559.8066
12566,4520.6
12567,5711.1055
12568,9294.2295
12569,17546.72
12570,7286.5786
12571,5222.289
12572,8626.284
12573,4875.322
12574,6946.711
12575,4959.3643
12576,8829.897
12577,7156.0938
12578,6795.898
12579,12582.512
12580,12830.907
12581,5851.2783
12582,6939.837
12583,4318.193
12584,5681.992
12585,5839.998
12586,8223.263
12587,4927.408
12588,4677.787
12589,6233.597
12590,5919.461
12591,6680.447
12592,7494.736
12593,3626.6682
12594,7970.0996
12595,8852.927
12596,8328.234
12597,5724.6255
12598,5002.6807
12599,9183.02
12600,4868.1377
12601,10772.445
12602,5195.6523
12603,6103.786
12604,7411.5635
12605,6245.542
12606,5256.593
12607,7473.1426
12608,7739.339
12609,9759.864
12610,10679.537
12611,6181.8174
12612,4160.328
12613,5870.733
12614,6216.088
12615,5344.8403
12616,6501.7144
12617,6743.866
12618,11659.665
12619,7896.2046
12620,7123.8477
12621,8364.024
12622,5229.3975
12623,9616.815
12624,6043.4907
12625,13437.967
12626,6746.761
12627,5752.706
12628,6168.0415
12629,4687.538
12630,7301.3623
12631,18771.422
12632,4931.904
12633,4595.332
12634,9471.372
12635,6947.387
12636,6420.1353
12637,8694.886
12638,6431.382
12639,5972.8423
12640,4870.9336
12641,10066.375
12642,6772.596
12643,7967.599
12644,7433.652
12645,5180.1143
12646,6911.162
12647,6643.7373
12648,4416.2153
12649,9801.871
12650,9696.955
12651,4262.8438
12652,8294.741
12653,7468.091
12654,5227.258
12655,8937.129
12656,7318.528
12657,8597.306
12658,5280.428
12659,5667.837
12660,6812.155
12661,4668.186
12662,8333.367
12663,4902.0137
12664,6297.699
12665,4900.812
12666,6645.8984
12667,6458.732
12668,7414.469
12669,7210.9204
12670,8097.7266
12671,6130.9707
12672,7675.954
12673,6088.139
12674,9431.168
12675,9618.43
12676,7764.396
12677,3720.4424
12678,6244.3027
12679,7344.7163
12680,4684.3643
12681,10445.732
12682,6091.8105
12683,7000.1143
12684,10811.436
12685,7143.0483
12686,4768.503
12687,10812.972
12688,10635.219
12689,5854.343
12690,9496.572
12691,10464.11
12692,6265.9307
12693,6680.1216
12694,7732.875
12695,5694.922
12696,6035.6216
12697,7837.297
12698,5247.06
12699,6631.474
12700,7922.548
12701,6890.9214
12702,8576.037
12703,6754.7646
12704,6969.6543
12705,5448.885
12706,7677.1406
12707,7407.5493
12708,7002.0845
12709,6756.479
12710,7260.376
12711,9006.871
12712,6257.6406
12713,5949.7456
12714,6651.46
12715,7783.363
12716,6588.784
12717,5566.7607
12718,5157.125
12719,7086.743
12720,7896.536
12721,6254.5674
12722,8131.099
12723,6247.7764
12724,6932.9893
12725,6012.7354
12726,3772.3186
12727,7477.485
12728,7296.6143
12729,7254.5195
12730,9417.46
12731,8862.896
12732,5234.038
12733,8529.01
12734,4346.099
12735,3031.658
12736,7609.074
12737,10226.728
12738,8819.83
12739,7764.1963
12740,4801.04
12741,6985.3945
12742,8404.681
12743,6269.9365
12744,8862.11
12745,5627.9883
12746,4925.867
12747,5396.406
12748,6282.082
12749,5964.1436
12750,5683.5967
12751,5465.479
12752,4428.723
12753,7215.7847
12754,7966.0566
12755,6031.2188
12756,6670.5586
12757,7670.6406
12758,6230.3994
12759,5084.3086
12760,9489.303
12761,7407.6904
12762,5990.0723
12763,4226.8994
12764,11834.712
12765,7367.667
12766,6276.081
12767,8875.636
12768,6892.8145
12769,8347.178
12770,6570.465
12771,7424.922
12772,8416.521
12773,12969.976
12774,5147.7036
12775,5745.8677
12776,5971.8115
12777,7172.0625
12778,6456.9453
12779,8264.401
12780,9346.59
12781,6720.608
12782,4576.5176
12783,6322.852
12784,10144.541
12785,5171.647
12786,7856.494
12787,4010.2869
12788,8002.6406
12789,8091.1797
12790,7325.246
12791,8259.775
12792,6881.0693
12793,4722.8374
12794,7092.8086
12795,7990.186
12796,8356.776
12797,7680.751
12798,8601.71
12799,6429.45
12800,5222.4287
12801,10851.693
12802,4445.0684
12803,10298.209
12804,6366.861
12805,4863.835
12806,7618.5586
12807,6341.6904
12808,7881.0513
12809,8017.057
12810,4320.6445
12811,4536.211
12812,7558.1377
12813,8834.521
12814,9838.69
12815,5674.9023
12816,6075.864
12817,7182.331
12818,7394.391
12819,5601.916
12820,10153.873
12821,9836.974
12822,11342.985
12823,5058.0044
12824,5979.466
12825,10017.949
12826,8899.031
12827,5597.6855
12828,11136.354
12829,6612.3994
12830,6130.55
12831,5436.6533
12832,5370.336
12833,5698.5303
12834,6581.611
12835,5582.713
12836,5511.228
12837,9165.082
12838,7828.944
12839,24598.52
12840,7702.929
12841,4332.8984
12842,8644.074
12843,11287.277
12844,7767.174
12845,8938.715
12846,6101.8887
12847,8356.545
12848,8982.875
12849,6440.7373
12850,6360.439
12851,7767.1294
12852,8631.938
12853,7321.2856
12854,8349.327
12855,5836.5347
12856,4955.411
12857,6322.0557
12858,10725.44
12859,11674.865
12860,11315.885
12861,9426.86
12862,5083.242
12863,7009.5015
12864,4962.071
12865,9993.434
12866,11373.285
12867,9870.431
12868,6756.627
12869,6391.717
12870,4991.289
12871,6591.273
12872,12031.662
12873,7824.629
12874,5540.5337
12875,5719.9697
12876,9057.353
12877,4236.5957
12878,8386.279
12879,5402.2256
12880,7578.155
12881,7700.652
12882,6682.5303
12883,7480.902
12884,7189.075
12885,6114.251
12886,8103.5757
12887,8860.682
12888,12244.996
12889,5979.386
12890,8678.48
12891,8470.422
12892,9707.902
12893,7660.39
12894,8703.373
12895,5129.0786
12896,5750.122
12897,7610.2935
12898,7232.3906
12899,10048.955
12900,7977.8345
12901,6277.2188
12902,8255.216
12903,6997.2974
12904,10590.317
12905,4597.0684
12906,14981.932
12907,5457.29
12908,6324.975
12909,10236.965
12910,5404.6377
12911,7643.509
12912,7359.05
12913,9244.306
12914,6194.5137
12915,5197.66
12916,8026.8047
12917,8129.781
12918,8105.802
12919,4587.221
12920,7836.7812
12921,12686.347
12922,8031.369
12923,5711.0234
12924,7210.762
12925,6129.6787
12926,6397.9995
12927,7671.4165
12928,4926.741
12929,9898.469
12930,7614.3887
12931,7291.3755
12932,9509.725
12933,5418.011
12934,6464.0137
12935,5658.708
12936,9244.314
12937,8596.69
12938,5813.022
12939,5291.5513
12940,7872.434
12941,6422.334
12942,6252.533
12943,8157.876
12944,7040.6997
12945,8351.104
12946,5763.482
12947,5391.9395
12948,7664.8047
12949,8449.289
12950,9243.354
12951,9663.33
12952,9731.385
12953,5864.9287
12954,10595.976
12955,7247.0576
12956,8137.3755
12957,10404.776
12958,6539.423
12959,11988.946
12960,8324.573
12961,8757.223
12962,6486.792
12963,8520.644
12964,8677.811
12965,7365.5664
12966,4498.8545
12967,6396.541
12968,8846.073
12969,6287.699
12970,5365.6914
12971,10101.201
12972,7396.2393
12973,5952.9585
12974,7296.51
12975,6398.2373
12976,9281.084
12977,9003.916
12978,8128.8506
12979,5949.3994
12980,7360.4956
12981,7832.813
12982,4626.9307
12983,7137.661
12984,6183.7344
12985,10647.581
12986,7885.337
12987,7288.7754
12988,11119.68
12989,6638.2075
12990,5471.274
12991,13441.325
12992,8407.255
12993,8367.024
12994,9503.332
12995,5558.287
12996,6811.115
12997,6201.7974
12998,8995.204
12999,15933.151
13000,7399.358
13001,3469.3408
13002,6237.297
13003,9381.725
13004,10278.289
13005,6426.127
13006,7770.108
13007,5671.5527
13008,5321.09
13009,3409.815
13010,5956.798
13011,6962.127
13012,8165.1074
13013,7438.9004
13014,8612.678
13015,9292.909
13016,9697.334
13017,9160.949
13018,4952.207
13019,11050.283
13020,14316.99
13021,6063.908
13022,8792.391
13023,5932.139
13024,7733.325
13025,4882.81
13026,8429.52
13027,6195.353
13028,9735.896
13029,8344.336
13030,9633.395
13031,9216.46
13032,6471.9966
13033,9468.798
13034,20665.234
13035,12819.006
13036,7210.0537
13037,3272.9668
13038,7917.3887
13039,9570.917
13040,5989.5293
13041,12481.3
13042,17349.0
13043,4814.183
13044,6565.9165
13045,9613.413
13046,5986.9365
13047,9953.984
13048,7705.4717
13049,9468.599
13050,5503.936
13051,7199.4575
13052,6496.879
13053,8773.015
13054,9069.273
13055,5821.2227
13056,7218.435
13057,7929.6772
13058,5612.442
13059,5415.206
13060,8194.552
13061,5487.5757
13062,6621.4688
13063,9072.379
13064,6788.6357
13065,7323.835
13066,7916.4375
13067,7805.6587
13068,8941.393
13069,9525.783
13070,7718.035
13071,6753.721
13072,3797.9766
13073,7268.9194
13074,7492.6343
13075,5807.1475
13076,5590.658
13077,10210.14
13078,8262.557
13079,9212.162
13080,7557.237
13081,6469.3984
13082,6032.105
13083,5505.4014
13084,12061.546
13085,5937.511
13086,7907.766
13087,17118.059
13088,8204.233
13089,7641.235
13090,5437.5557
13091,5502.3457
13092,6797.175
13093,4101.341
13094,6573.0664
13095,12469.295
13096,5248.787
13097,15688.733
13098,13139.041
13099,5461.3516
13100,7215.64
13101,5756.779
13102,8392.921
13103,7288.928
13104,11492.532
13105,8157.985
13106,12511.346
13107,5155.91
13108,8521.789
13109,5099.1753
13110,9216.117
13111,7644.712
13112,7132.591
13113,6760.8174
13114,6644.758
13115,10027.959
13116,9196.588
13117,6370.0864
13118,12337.877
13119,7108.5825
13120,11247.73
13121,4840.208
13122,5732.237
13123,6778.193
13124,11461.719
13125,7140.8955
13126,9015.371
13127,7495.2217
13128,9479.984
13129,5026.3525
13130,10054.765
13131,8142.0337
13132,4411.9795
13133,14140.021
13134,17823.668
13135,8090.161
13136,7907.5474
13137,10015.294
13138,11804.67
13139,13425.297
13140,6635.3843
13141,8875.12
13142,7018.587
13143,9015.027
13144,4799.378
13145,7128.089
13146,6526.368
13147,6248.706
13148,8040.7354
13149,5975.4863
13150,5536.714
13151,7628.135
13152,4681.7334
13153,4870.3623
13154,7003.8745
13155,7037.873
13156,10479.551
13157,9187.795
13158,8061.307
13159,6960.1284
13160,7039.068
13161,12252.766
13162,7861.1416
13163,6528.074
13164,5688.619
13165,8631.946
13166,5210.8447
13167,8192.691
13168,3810.4746
13169,6348.0933
13170,8141.5366
13171,6550.085
13172,5775.038
13173,9858.322
13174,11241.445
13175,13290.737
13176,7628.6367
13177,10255.141
13178,3759.7446
13179,6540.04
13180,7380.0244
13181,4806.1123
13182,9277.199
13183,6558.1616
13184,5990.301
13185,10170.156
13186,11096.33
13187,8728.079
13188,5965.3438
13189,6140.3936
13190,11670.791
13191,9518.89
13192,7090.2656
13193,5713.388
13194,7619.256
13195,10312.422
13196,5507.3286
13197,7572.519
13198,9142.784
13199,9888.409
13200,17263.535
13201,6681.3833
13202,14789.747
13203,7397.5586
13204,6749.96
13205,4247.764
13206,7394.864
13207,6495.119
13208,6179.7363
13209,8237.023
13210,5348.1704
13211,5371.698
13212,7756.809
13213,5092.521
13214,8190.324
13215,7219.5645
13216,8295.382
13217,11305.83
13218,6182.7495
13219,9296.677
13220,6626.8896
13221,6368.9624
13222,5946.8125
13223,5963.734
13224,11562.931
13225,7673.619
13226,5889.7974
13227,9078.586
13228,9406.141
13229,8417.605
13230,6564.752
13231,9861.765
13232,5990.581
13233,5704.077
13234,7353.829
13235,10906.615
13236,6629.8613
13237,6858.745
13238,6284.4316
13239,6170.2246
13240,4024.067
13241,5370.7305
13242,9193.633
13243,10387.851
13244,12540.065
13245,13443.684
13246,9437.881
13247,7575.358
13248,5730.5146
13249,12484.288
13250,11247.505
13251,6899.9453
13252,9821.027
13253,9491.765
13254,6040.7764
13255,4909.7163
13256,8593.51
13257,7110.705
13258,8175.2456
13259,6273.2207
13260,3286.552
13261,12010.439
13262,5857.5156
13263,5792.869
13264,5383.0547
13265,5845.354
13266,8181.939
13267,8875.043
13268,6706.699
13269,6137.7876
13270,4905.1147
13271,5349.5073
13272,4124.945
13273,8520.335
13274,16676.584
13275,5488.973
13276,6803.9014
13277,8806.633
13278,5786.5127
13279,6170.395
13280,5911.5615
13281,5164.8584
13282,7424.3057
13283,7877.4062
13284,4534.4414
13285,9993.891
13286,5628.804
13287,5247.7407
13288,10647.337
13289,11531.532
13290,11359.408
13291,6617.8823
13292,7830.901
13293,4711.984
13294,6586.974
13295,13855.92
13296,10532.709
13297,8051.9937
13298,6453.707
13299,5210.576
13300,5806.8486
13301,5350.38
13302,11590.689
13303,5113.9443
13304,5859.907
13305,9091.722
13306,5680.2095
13307,6426.5806
13308,8330.142
13309,8013.808
13310,7766.329
13311,4699.1064
13312,5871.153
13313,6096.2744
13314,10293.741
13315,8029.209
13316,8112.6235
13317,4832.158
13318,8643.299
13319,7323.2134
13320,5836.7017
13321,8519.237
13322,8775.174
13323,7205.2554
13324,7358.081
13325,7510.651
13326,6518.716
13327,6510.2964
13328,8486.991
13329,7353.163
13330,7138.8457
13331,9264.872
13332,6782.2344
13333,5507.9487
13334,15073.301
13335,6375.5815
13336,4110.8037
13337,9654.311
13338,10039.825
13339,13135.082
13340,5943.172
13341,7248.5923
13342,6214.9614
13343,8865.56
13344,7714.76
13345,10052.809
13346,3891.4507
13347,7289.3315
13348,7460.7505
13349,6164.289
13350,6355.9814
13351,7768.626
13352,9459.897
13353,5842.9683
13354,9196.01
13355,7974.4263
13356,10018.953
13357,5744.207
13358,7061.6357
13359,7153.787
13360,8604.796
13361,9996.379
13362,5271.37
13363,7921.5356
13364,6976.2656
13365,8476.346
13366,5716.157
13367,4100.8403
13368,9353.626
13369,7172.569
13370,10322.941
13371,7578.6533
13372,6956.737
13373,9015.861
13374,8053.7373
13375,7994.6074
13376,8373.644
13377,6514.2036
13378,10874.353
13379,12659.466
13380,8716.482
13381,4880.021
13382,6014.2837
13383,5020.234
13384,4002.9907
13385,10082.085
13386,5212.739
13387,10251.151
13388,4467.4316
13389,6702.217
13390,7027.8643
13391,11105.637
13392,6073.824
13393,5644.455
13394,6484.206
13395,7347.701
13396,5352.825
13397,8743.886
13398,8231.204
13399,9099.799
13400,7852.464
13401,7959.0693
13402,6531.1943
13403,5208.1064
13404,5747.4077
13405,13073.241
13406,10756.102
13407,9314.081
13408,15769.546
13409,7189.747
13410,5441.6597
13411,7370.4575
13412,10538.758
13413,10493.884
13414,8155.799
13415,8952.989
13416,9577.803
13417,7751.61
13418,7229.949
13419,6697.59
13420,6104.421
13421,4558.4062
13422,5179.9956
13423,6171.4014
13424,9058.657
13425,19436.23
13426,7390.9644
13427,5392.3306
13428,9669.737
13429,4600.727
13430,7305.3467
13431,4414.699
13432,8644.14
13433,7276.2583
13434,7410.1143
13435,13624.705
13436,12304.503
13437,6691.0195
13438,7171.153
13439,4798.6045
13440,5874.716
13441,6570.5273
13442,8091.928
13443,5304.372
13444,4472.015
13445,6705.2344
13446,6091.247
13447,7546.483
13448,7753.3325
13449,3638.495
13450,8050.8574
13451,9874.264
13452,9017.237
13453,6202.9688
13454,5222.2793
13455,9832.228
13456,5129.294
13457,11520.451
13458,5379.3384
13459,6379.7485
13460,7761.6787
13461,6261.175
13462,5493.5195
13463,7026.1016
13464,8276.297
13465,10153.302
13466,12233.02
13467,6486.087
13468,5095.976
13469,5895.2266
13470,6409.8433
13471,6042.2344
13472,6435.837
13473,7364.337
13474,11608.988
13475,8042.3076
13476,7548.095
13477,9293.131
13478,5565.9536
13479,10137.084
13480,6453.99
13481,14357.287
13482,6934.3916
13483,5590.653
13484,6238.0938
13485,4680.2686
13486,7678.671
13487,19246.477
13488,5747.183
13489,4919.331
13490,9685.355
13491,7737.4126
13492,7105.4775
13493,9370.698
13494,7029.2324
13495,5908.0894
13496,5085.72
13497,10633.859
13498,6773.72
13499,8383.433
13500,7107.064
13501,5347.2676
13502,7521.662
13503,7546.526
13504,4485.7036
13505,10305.854
13506,10359.83
13507,4528.9863
13508,8767.954
13509,7283.299
13510,5364.295
13511,8885.589
13512,7566.1655
13513,9057.646
13514,5216.494
13515,6094.4897
13516,8264.322
13517,4803.0513
13518,8066.6143
13519,5709.226
13520,6983.0225
13521,5387.539
13522,6928.144
13523,7237.9595
13524,8182.4463
13525,7616.1465
13526,8304.652
13527,6094.1816
13528,8344.208
13529,6925.534
13530,10958.656
13531,9738.246
13532,8667.198
13533,3894.804
13534,6542.642
13535,8192.301
13536,5059.476
13537,10945.463
13538,6610.6084
13539,7878.3604
13540,11380.652
13541,7490.262
13542,4910.6016
13543,10954.497
13544,12136.158
13545,6620.755
13546,10068.469
13547,10072.243
13548,6174.8755
13549,7392.3955
13550,8448.612
13551,5728.422
13552,6248.3423
13553,8324.359
13554,5809.774
13555,7233.1426
13556,8927.774
13557,7982.995
13558,9533.072
13559,7248.267
13560,7795.1235
13561,5539.794
13562,8048.462
13563,8213.872
